2026-09-09 15:32:24 - foodcast.domain.forecast - INFO - plotly_predictions: target shape = (491,)
2026-09-09 15:32:24 - foodcast.domain.forecast - INFO - plotly_predictions: predictions shape = (366, 11)
2026-09-09 15:32:31 - foodcast.domain.multi_model - INFO - fit: X of shape (491, 9) on y - seed: 0
2026-09-09 15:32:31 - foodcast.domain.multi_model - INFO - fit: X of shape (491, 9) on y - seed: 1
2026-09-09 15:32:31 - foodcast.domain.multi_model - INFO - fit: X of shape (491, 9) on y - seed: 2
2026-09-09 15:32:31 - foodcast.domain.multi_model - INFO - fit: X of shape (491, 9) on y - seed: 3
2026-09-09 15:32:31 - foodcast.domain.multi_model - INFO - fit: X of shape (491, 9) on y - seed: 4
2026-09-09 15:32:31 - foodcast.domain.multi_model - INFO - fit: X of shape (491, 9) on y - seed: 5
2026-09-09 15:32:31 - foodcast.domain.multi_model - INFO - fit: X of shape (491, 9) on y - seed: 6
2026-09-09 15:32:31 - foodcast.domain.multi_model - INFO - fit: X of shape (491, 9) on y - seed: 7
2026-09-09 15:32:31 - foodcast.domain.multi_model - INFO - fit: X of shape (491, 9) on y - seed: 8
2026-09-09 15:32:31 - foodcast.domain.multi_model - INFO - fit: X of shape (491, 9) on y - seed: 9
2026-09-09 15:32:36 - foodcast.domain.multi_model - INFO - predict: X of shape (168, 9)
2026-09-09 15:32:41 - foodcast.domain.forecast - INFO - plotly_predictions: predictions shape = (168, 11)
